"","species_name","terminal_rate","order","family","genus"
"6133","Scorpaena_cardinalis",0.057840635,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6134","Scorpaena_colorata",0.092291813,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6135","Scorpaena_dispar",0.020189344,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6136","Scorpaena_grandicornis",0.270929883,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6137","Scorpaena_guttata",0.026166247,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6138","Scorpaena_histrio",0.040645201,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6139","Scorpaena_inermis",0.216803656,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6140","Scorpaena_isthmensis",0.063431959,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6141","Scorpaena_mystes",0.028502815,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6142","Scorpaena_neglecta",0.018724871,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6143","Scorpaena_notata",0.052546102,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6144","Scorpaena_plumieri",0.067307757,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6145","Scorpaena_porcus",0.012114563,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6146","Scorpaena_scrofa",0.331495218,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6147","Scorpaena_sonorae",0.051438609,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6148","Scorpaena_wellingtoni",0.118970825,"Scorpaeniformes","Scorpaenidae","Scorpaena"
"6149","Scorpaenichthys_marmoratus",0.011500693,"Scorpaeniformes","Cottidae","Scorpaenichthys"
"6150","Scorpaenodes_arenai",0.07384963,NA,NA,NA
"6151","Scorpaenodes_caribbaeus",0.016914608,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6152","Scorpaenodes_guamensis",0.036825154,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6153","Scorpaenodes_kelloggi",0.073139142,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6154","Scorpaenodes_minor",0.037472065,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6155","Scorpaenodes_parvipinnis",0.123407023,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6156","Scorpaenodes_sp.",0.067271669,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6157","Scorpaenodes_sp._SGP-2010",0.039491877,NA,NA,NA
"6158","Scorpaenodes_tredecimspinosus",0.008972379,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6159","Scorpaenodes_varipinnis",0.078296707,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6160","Scorpaenodes_xyris",0.015192944,"Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"6161","Scorpaenopsis_barbata",0.158788265,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6162","Scorpaenopsis_diabolus",0.031508081,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6163","Scorpaenopsis_longispina",0.057456906,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6164","Scorpaenopsis_macrochir",0.01652126,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6165","Scorpaenopsis_neglecta",0.014541937,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6166","Scorpaenopsis_oxycephala",0.082721546,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6167","Scorpaenopsis_possi",0.032901527,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6168","Scorpaenopsis_venosa",0.046839741,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6169","Scorpaenopsis_vittapinna",0.089892399,"Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"6170","Scorpis_aequipinnis",0.013213238,"Perciformes","Kyphosidae","Scorpis"
"6171","Scorpis_lineolata",0.03274871,"Perciformes","Kyphosidae","Scorpis"
"6172","Scortum_barcoo",0.020584729,"Perciformes","Terapontidae","Scortum"
"6173","Scortum_hillii",0.017693158,NA,NA,NA
"6174","Scriptaphyosemion_guignardi",0.091258771,NA,NA,NA
"6175","Searsia_koefoedi",0.00209408,"Alepocephaliformes","Platytroctidae","Searsia"
"6176","Sebastapistes_coniorta",0.047378853,"Scorpaeniformes","Scorpaenidae","Sebastapistes"
"6177","Sebastapistes_cyanostigma",0.043240802,"Scorpaeniformes","Scorpaenidae","Sebastapistes"
"6178","Sebastapistes_fowleri",0.064113551,"Scorpaeniformes","Scorpaenidae","Sebastapistes"
"6179","Sebastapistes_mauritiana",0.108876038,"Scorpaeniformes","Scorpaenidae","Sebastapistes"
"6180","Sebastapistes_strongia",0.057888269,"Scorpaeniformes","Scorpaenidae","Sebastapistes"
"6181","Sebastapistes_tinkhami",0.032850781,"Scorpaeniformes","Scorpaenidae","Sebastapistes"
"6182","Sebastes_aleutianus",0.001634355,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6183","Sebastes_dallii",0.012599342,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6184","Sebastes_diploproa",0.00592108,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6185","Sebastes_elongatus",0.007360275,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6186","Sebastes_inermis",0.001285674,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6187","Sebastes_jordani",0.043652694,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6188","Sebastes_melanostomus",0.007548813,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6189","Sebastes_miniatus",0.006878231,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6190","Sebastes_mystinus",0.006930304,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6191","Sebastes_paucispinis",0.028862433,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6192","Sebastes_ruberrimus",0.001597886,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6193","Sebastes_schlegelii",0.004918213,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6194","Sebastes_semicinctus",0.008401506,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6195","Sebastes_thompsoni",0.003337321,"Scorpaeniformes","Scorpaenidae","Sebastes"
"6196","Sebastiscus_marmoratus",0.005159437,"Scorpaeniformes","Scorpaenidae","Sebastiscus"
"6197","Secutor_insidiator",0.038813102,"Perciformes","Leiognathidae","Secutor"
"6198","Selachophidium_guentheri",0.012476759,"Ophidiiformes","Ophidiidae","Selachophidium"
"6199","Selachophidium_sp.",0.007559055,"Ophidiiformes","Ophidiidae","Selachophidium"
"6200","Selar_boops",0.024652901,"Carangiformes","Carangidae","Selar"
"6201","Selar_crumenophthalmus",0.041393544,"Carangiformes","Carangidae","Selar"
"6202","Selaroides_leptolepis",0.018508426,"Carangiformes","Carangidae","Selaroides"
"6203","Selene_brevoortii",0.02732271,"Carangiformes","Carangidae","Selene"
"6204","Selene_brownii",0.040700208,NA,NA,NA
"6205","Selene_setapinnis",0.017323259,"Carangiformes","Carangidae","Selene"
"6206","Selene_vomer",0.035896723,"Carangiformes","Carangidae","Selene"
"6207","Seleniolycus_laevifasciatus",0.088017757,"Scorpaeniformes","Zoarcidae","Seleniolycus"
"6208","Selenotoca_multifasciata",0.010708008,"Perciformes","Scatophagidae","Selenotoca"
"6209","Semicossyphus_pulcher",0.022650045,"Labriformes","Labridae","Semicossyphus"
"6210","Seminemacheilus_ispartensis",0.315621228,"Cypriniformes","Nemacheilidae","Seminemacheilus"
"6211","Seminemacheilus_sp.",0.213585507,"Cypriniformes","Nemacheilidae","Seminemacheilus"
"6212","Semiplotus_modestus",0.01119267,"Cypriniformes","Cyprinidae","Semiplotus"
"6213","Semotilus_atromaculatus",0.015127947,"Cypriniformes","Cyprinidae","Semotilus"
"6214","Semotilus_corporalis",0.009947065,"Cypriniformes","Cyprinidae","Semotilus"
"6215","Semotilus_lumbee",0.009882108,"Cypriniformes","Cyprinidae","Semotilus"
"6216","Semotilus_thoreauianus",0.015155507,"Cypriniformes","Cyprinidae","Semotilus"
"6217","Seriola_dumerili",0.006536929,"Carangiformes","Carangidae","Seriola"
"6218","Seriola_fasciata",0.014395151,"Carangiformes","Carangidae","Seriola"
"6219","Seriola_hippos",0.003012389,"Carangiformes","Carangidae","Seriola"
"6220","Seriola_lalandi",0.011149026,"Carangiformes","Carangidae","Seriola"
"6221","Seriola_quinqueradiata",0.012077529,"Carangiformes","Carangidae","Seriola"
"6222","Seriola_rivoliana",0.012272622,"Carangiformes","Carangidae","Seriola"
"6223","Seriola_zonata",0.01202177,"Carangiformes","Carangidae","Seriola"
"6224","Seriolella_brama",0.000814513,"Scombriformes","Centrolophidae","Seriolella"
"6225","Seriolella_caerulea",0.001758004,"Scombriformes","Centrolophidae","Seriolella"
"6226","Seriolella_labyrinthica",0.00789285,"Scombriformes","Centrolophidae","Seriolella"
"6227","Seriolella_violacea",0.00513136,"Scombriformes","Centrolophidae","Seriolella"
"6228","Seriolina_nigrofasciata",0.005824315,"Carangiformes","Carangidae","Seriolina"
"6229","Seriphus_politus",0.005326242,"Acanthuriformes","Sciaenidae","Seriphus"
"6230","Serraniculus_pumilio",0.032227463,"Perciformes","Serranidae","Serraniculus"
"6231","Serranocirrhitus_latus",0.023622772,"Perciformes","Serranidae","Serranocirrhitus"
"6232","Serranus_aequidens",0.044179704,"Perciformes","Serranidae","Serranus"
"6233","Serranus_baldwini",0.028338673,"Perciformes","Serranidae","Serranus"
"6234","Serranus_chionaraia",0.075333219,"Perciformes","Serranidae","Serranus"
"6235","Serranus_flaviventris",0.030032964,"Perciformes","Serranidae","Serranus"
"6236","Serranus_hepatus",0.017406601,"Perciformes","Serranidae","Serranus"
"6237","Serranus_notospilus",0.023665121,"Perciformes","Serranidae","Serranus"
"6238","Serranus_phoebe",0.018261257,"Perciformes","Serranidae","Serranus"
"6239","Serranus_scriba",0.014213051,"Perciformes","Serranidae","Serranus"
"6240","Serranus_subligarius",0.027627563,"Perciformes","Serranidae","Serranus"
"6241","Serranus_tabacarius",0.023695061,"Perciformes","Serranidae","Serranus"
"6242","Serranus_tigrinus",0.107980921,"Perciformes","Serranidae","Serranus"
"6243","Serranus_tortugarum",0.048192727,"Perciformes","Serranidae","Serranus"
"6244","Serrapinnus_kriegi",0.006733249,NA,NA,NA
"6245","Serrapinnus_notomelas",0.00412531,"Characiformes","Characidae","Serrapinnus"
"6246","Serrapinnus_piaba",0.005665812,"Characiformes","Characidae","Serrapinnus"
"6247","Serrapinnus_sp2",0.006055172,"Characiformes","Characidae","Serrapinnus"
"6248","Serrasalmus_brandtii",0.007975019,NA,NA,NA
"6249","Serrasalmus_maculatus",0.010518534,"Characiformes","Serrasalmidae","Serrasalmus"
"6250","Serrasalmus_manueli",0.009539864,"Characiformes","Serrasalmidae","Serrasalmus"
"6251","Serrivomer_beanii",0.019618055,"Anguilliformes","Serrivomeridae","Serrivomer"
"6252","Serrivomer_lanceolatoides",0.054135129,"Anguilliformes","Serrivomeridae","Serrivomer"
"6253","Setarches_guentheri",0.009344562,"Scorpaeniformes","Scorpaenidae","Setarches"
"6254","Setarches_longimanus",0.014269916,"Scorpaeniformes","Scorpaenidae","Setarches"
"6255","Setipinna_phasa",0.017918205,"Clupeiformes","Engraulidae","Setipinna"
"6256","Sicyases_sanguineus",0.081756928,"Gobiesociformes","Gobiesocidae","Sicyases"
"6257","Sicydium_plumieri",0.012649308,"Gobiiformes","Oxudercidae","Sicydium"
"6258","Sicydium_punctatum",0.008371575,"Gobiiformes","Oxudercidae","Sicydium"
"6259","Sicyopterus_cynocephalus",0.020850447,"Gobiiformes","Oxudercidae","Sicyopterus"
"6260","Sicyopterus_lagocephalus",0.02864648,"Gobiiformes","Oxudercidae","Sicyopterus"
"6261","Sicyopterus_microcephalus",0.013813471,"Gobiiformes","Oxudercidae","Sicyopterus"
"6262","Sicyopterus_parvei",0.012290055,"Gobiiformes","Oxudercidae","Sicyopterus"
"6263","Sicyopterus_pugnans",0.029601486,"Gobiiformes","Oxudercidae","Sicyopterus"
"6264","Sicyopus_auxilimentus",0.017463781,"Gobiiformes","Oxudercidae","Sicyopus"
"6265","Sicyopus_rubicundus",0.112766453,"Gobiiformes","Oxudercidae","Sicyopus"
"6266","Sicyopus_zosterophorum",0.049203696,"Gobiiformes","Oxudercidae","Sicyopus"
"6267","Siganus_guttatus",0.005674734,"Perciformes","Siganidae","Siganus"
"6268","Siganus_punctatissimus",0.010519656,NA,NA,NA
"6269","Siganus_rivulatus",0.005850807,"Perciformes","Siganidae","Siganus"
"6270","Siganus_spinus",0.008189246,"Perciformes","Siganidae","Siganus"
"6271","Siganus_sutor",0.004413436,"Perciformes","Siganidae","Siganus"
"6272","Sigmistes_caulias",0.022208494,NA,NA,NA
"6273","Sigmistes_smithi",0.066673658,NA,NA,NA
"6274","Signigobius_biocellatus",0.019942125,"Gobiiformes","Gobiidae","Signigobius"
"6275","Sikukia_flavicaudata",0.018456819,NA,NA,NA
"6276","Sillaginodes_punctatus",0.014453986,"Spariformes","Sillaginidae","Sillaginodes"
"6277","Sillago_asiatica",0.075042343,"Spariformes","Sillaginidae","Sillago"
"6278","Sillago_bassensis",0.006044007,"Spariformes","Sillaginidae","Sillago"
"6279","Sillago_flindersi",0.00572096,"Spariformes","Sillaginidae","Sillago"
"6280","Sillago_maculata",0.015312237,"Spariformes","Sillaginidae","Sillago"
"6281","Sillago_robusta",0.012612188,"Spariformes","Sillaginidae","Sillago"
"6282","Sillago_sihama",0.056534813,"Spariformes","Sillaginidae","Sillago"
"6283","Sillago_sihama_var_3",0.071205903,"Spariformes","Sillaginidae","Sillago"
"6284","Sillago_sihama_var_4",0.03025796,"Spariformes","Sillaginidae","Sillago"
"6285","Silurus_aristotelis",0.00876494,"Siluriformes","Siluridae","Silurus"
"6286","Silurus_asotus",0.005030801,"Siluriformes","Siluridae","Silurus"
"6287","Silurus_glanis",0.008349668,"Siluriformes","Siluridae","Silurus"
"6288","Silurus_meridionalis",0.00645758,"Siluriformes","Siluridae","Silurus"
"6289","Silurus_microdorsalis",0.007379424,"Siluriformes","Siluridae","Silurus"
"6290","Simenchelys_parasitica",0.054777278,"Anguilliformes","Synaphobranchidae","Simenchelys"
"6291","Sinibotia_robusta",0.005263103,"Cypriniformes","Botiidae","Sinibotia"
"6292","Sinibotia_superciliaris",0.005118343,"Cypriniformes","Botiidae","Sinibotia"
"6293","Siniperca_chuatsi",0.003542296,"Perciformes","Percichthyidae","Siniperca"
"6294","Siniperca_scherzeri",0.004620549,"Perciformes","Percichthyidae","Siniperca"
"6295","Sinocyclocheilus_microphthalmus",0.007799134,"Cypriniformes","Cyprinidae","Sinocyclocheilus"
"6296","Sisor_rabdophorus",0.038898774,"Siluriformes","Sisoridae","Sisor"
"6297","Snyderina_guentheri",0.042278811,"Scorpaeniformes","Scorpaenidae","Snyderina"
"6298","Solea_ovata",0.016007937,"Pleuronectiformes","Soleidae","Solea"
"6299","Solea_senegalensis",0.038555079,"Pleuronectiformes","Soleidae","Solea"
"6300","Solea_solea",0.036021048,"Pleuronectiformes","Soleidae","Solea"
"6301","Solegnathus_hardwickii",0.017915261,"Syngnathiformes","Syngnathidae","Solegnathus"
"6302","Solenostomus_cyanopterus",0.055457501,"Syngnathiformes","Solenostomidae","Solenostomus"
"6303","Solivomer_arenidens",0.012713596,"Myctophiformes","Neoscopelidae","Solivomer"
"6304","Sorsogona_portuguesa",0.117801513,"Scorpaeniformes","Platycephalidae","Sorsogona"
"6305","Sorubim_elongatus",0.009785523,"Siluriformes","Pimelodidae","Sorubim"
"6306","Sorubim_lima",0.013050917,"Siluriformes","Pimelodidae","Sorubim"
"6307","Sorubimichthys_planiceps",0.012413981,NA,NA,NA
"6308","Sparidentex_hasta",0.96684961,"Spariformes","Sparidae","Sparidentex"
"6309","Sparisoma_atomarium",0.022964105,"Labriformes","Scaridae","Sparisoma"
"6310","Sparisoma_aurofrenatum",0.01048771,"Labriformes","Scaridae","Sparisoma"
"6311","Sparisoma_chrysopterum",0.008856158,"Labriformes","Scaridae","Sparisoma"
"6312","Sparisoma_cretense",0.005381374,"Labriformes","Scaridae","Sparisoma"
"6313","Sparisoma_radians",0.021021679,"Labriformes","Scaridae","Sparisoma"
"6314","Sparisoma_rocha",0.004285657,"Labriformes","Scaridae","Sparisoma"
"6315","Sparisoma_rubripinne",0.014769946,"Labriformes","Scaridae","Sparisoma"
"6316","Sparisoma_viride",0.005558085,"Labriformes","Scaridae","Sparisoma"
"6317","Sparodon_durbanensis",0.132404362,"Spariformes","Sparidae","Sparodon"
"6318","Sparus_aurata",0.118204822,"Spariformes","Sparidae","Sparus"
"6319","Spectrunculus_grandis",0.033710212,"Ophidiiformes","Ophidiidae","Spectrunculus"
"6320","Sperata_aor",0.074100846,"Siluriformes","Bagridae","Sperata"
"6321","Sperata_seenghala",0.077819858,"Siluriformes","Bagridae","Sperata"
"6322","Sphaeramia_nematoptera",0.006904131,"Kurtiformes","Apogonidae","Sphaeramia"
"6323","Sphenanthias_whiteheadi",0.011760985,"Perciformes","Cepolidae","Sphenanthias"
"6324","Sphoeroides_greeleyi",0.014352626,"Tetraodontiformes","Tetraodontidae","Sphoeroides"
"6325","Sphoeroides_lobatus",0.029126236,"Tetraodontiformes","Tetraodontidae","Sphoeroides"
"6326","Sphoeroides_pachygaster",0.016230798,"Tetraodontiformes","Tetraodontidae","Sphoeroides"
"6327","Sphoeroides_spengleri",0.013437847,"Tetraodontiformes","Tetraodontidae","Sphoeroides"
"6328","Sphoeroides_testudineus",0.014515336,"Tetraodontiformes","Tetraodontidae","Sphoeroides"
"6329","Sphoeroides_tyleri",0.032060177,"Tetraodontiformes","Tetraodontidae","Sphoeroides"
"6330","Sphoeroides_yergeri",0.0315188,"Tetraodontiformes","Tetraodontidae","Sphoeroides"
"6331","Sphyraena_acutipinnis",0.015099352,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6332","Sphyraena_argentea",0.007145697,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6333","Sphyraena_barracuda",0.01029106,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6334","Sphyraena_chrysotaenia",0.042924104,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6335","Sphyraena_flavicauda",0.017638916,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6336","Sphyraena_forsteri",0.014250524,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6337","Sphyraena_idiastes",0.013338715,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6338","Sphyraena_jello",0.015584512,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6339","Sphyraena_pinguis",0.032052961,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6340","Sphyraena_qenie",0.013289146,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6341","Sphyraena_sp._1",0.01949052,"Istiophoriformes","Sphyraenidae","Sphyraena"
"6342","Sphyraena_sphyraena",0.034844643,NA,NA,NA
"6343","Sphyraena_viridensis",0.014576095,NA,NA,NA
"6344","Spicara_alta",0.026468352,"Spariformes","Sparidae","Spicara"
"6345","Spicara_australis",0.03400428,"Spariformes","Sparidae","Spicara"
"6346","Spicara_axillaris",0.174991218,"Spariformes","Sparidae","Spicara"
"6347","Spicara_maena",0.047555493,"Spariformes","Sparidae","Spicara"
"6348","Spicara_smaris",0.036507927,"Spariformes","Sparidae","Spicara"
"6349","Spinachia_spinachia",0.042514598,"Scorpaeniformes","Gasterosteidae","Spinachia"
"6350","Spinibarbus_sinensis",0.00714309,"Cypriniformes","Cyprinidae","Spinibarbus"
"6351","Spirinchus_starksi",0.011754344,"Osmeriformes","Osmeridae","Spirinchus"
"6352","Spirinchus_thaleichthys",0.005848538,"Osmeriformes","Osmeridae","Spirinchus"
"6353","Spondyliosoma_cantharus",0.021792641,"Spariformes","Sparidae","Spondyliosoma"
"6354","Spondyliosoma_emarginatum",0.019698676,"Spariformes","Sparidae","Spondyliosoma"
"6355","Spratelloides_gracilis",0.005493353,"Clupeiformes","Clupeidae","Spratelloides"
"6356","Sprattus_sprattus",0.014195602,"Clupeiformes","Clupeidae","Sprattus"
"6357","Springerichthys_kulbickii",0.048420865,"Blenniiformes","Tripterygiidae","Springerichthys"
"6358","Squalidus_argentatus",0.001599553,"Cypriniformes","Cyprinidae","Squalidus"
"6359","Squalidus_wolterstorffi",0.001804028,NA,NA,NA
"6360","Squaliobarbus_curriculus",0.002294282,"Cypriniformes","Cyprinidae","Squaliobarbus"
"6361","Squalius_cephalus",0.006208468,"Cypriniformes","Cyprinidae","Squalius"
"6362","Squalius_illyricus",0.003358976,"Cypriniformes","Cyprinidae","Squalius"
"6363","Squalius_keadicus",0.007845843,"Cypriniformes","Cyprinidae","Squalius"
"6364","Squalius_kosswigi",0.012745342,"Cypriniformes","Cyprinidae","Squalius"
"6365","Squalius_kottelati",0.009555355,"Cypriniformes","Cyprinidae","Squalius"
"6366","Squalius_laietanus",0.002568787,"Cypriniformes","Cyprinidae","Squalius"
"6367","Squalius_lucumonis",0.001801597,"Cypriniformes","Cyprinidae","Squalius"
"6368","Squalius_malacitanus",0.009448273,"Cypriniformes","Cyprinidae","Squalius"
