order_name,family_name,genus_name,species_name,median_lat,body_shape,longevity,max_length,min_depth,weight,salinity,age_at_maturity,streams,lakes,feeding_type,neritic,oceanic,mangroves,diet_troph,schooling,benthic,coral_reefs,estuaries,lat_range,temp_min,mouth_type,repro_mode,fertilization,rep_guild_1,rep_guild_2,parental_care
Scorpaeniformes,Stichaeidae,Stichaeus,Stichaeus punctatus,64.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blenniiformes,Clinidae,Sticharium,Sticharium dorsale,NA,elongated,NA,9.5,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Oxudercidae,Stigmatogobius,Stigmatogobius pleurostigma,6.528,fusiform / normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Oxudercidae,Stigmatogobius,Stigmatogobius sadanundio,21.777,fusiform / normal,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,0,0,0,1,NA,20,NA,dioecism,external,guarders,nesters,NA
Syngnathiformes,Syngnathidae,Stigmatopora,Stigmatopora argus,38.15,eel-like,NA,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Stigmatopora,Stigmatopora narinosa,34.0667,eel-like,NA,15,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Stigmatopora,Stigmatopora nigra,38.2417,eel-like,NA,16.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Gobiiformes,Oxudercidae,Stiphodon,Stiphodon atropurpureus,8.36,fusiform / normal,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Oxudercidae,Stiphodon,Stiphodon aureofuscus,8.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Oxudercidae,Stiphodon,Stiphodon elegans,17.535,elongated,NA,NA,NA,NA,NA,NA,1,0,grazing on aquatic plants,0,0,0,NA,0,0,0,0,NA,24,NA,NA,NA,NA,NA,NA
Gobiiformes,Oxudercidae,Stiphodon,Stiphodon maculidorsalis,6.59139,elongated,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-terminal/inferior,NA,NA,NA,NA,NA
Gobiiformes,Oxudercidae,Stiphodon,Stiphodon rubromaculatus,NA,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Oxudercidae,Stiphodon,Stiphodon rutilaureus,NA,elongated,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Oxudercidae,Stiphodon,Stiphodon semoni,6.94611,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,guarders,NA,NA
Clupeiformes,Engraulidae,Stolephorus,Stolephorus holodon,30.333,elongated,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,sub-terminal/inferior,NA,NA,NA,NA,NA
Clupeiformes,Engraulidae,Stolephorus,Stolephorus indicus,20.3475,elongated,NA,NA,20,NA,NA,NA,0,0,variable,0,1,1,3.59,0,0,0,1,67,NA,sub-terminal/inferior,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Stomiiformes,Stomiidae,Stomias,Stomias atriventer,32.683,elongated,NA,25,100,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,77,NA,NA,dioecism,external,nonguarders,NA,NA
Stomiiformes,Stomiidae,Stomias,Stomias boa,42.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stomiiformes,Stomiidae,Stomias,Stomias gracilis,40.969,NA,NA,NA,200,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,22,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Stonogobiops,Stonogobiops nematodes,27.546,elongated,NA,NA,NA,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,0,0,0,NA,22,superior,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Stonogobiops,Stonogobiops xanthorhinica,NA,elongated,NA,NA,3,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,0,0,0,65,21,superior,NA,NA,NA,NA,NA
Clupeiformes,Clupeidae,Strangomera,Strangomera bentincki,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Cyprinidae,Striuntius,Striuntius lineatus,NA,fusiform / normal,NA,NA,NA,NA,freshwater,NA,1,1,NA,0,0,0,NA,0,0,0,0,NA,21,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Scombriformes,Stromateidae,Stromateus,Stromateus fiatola,34.133,short and / or deep,NA,NA,10,NA,saltwater,NA,0,0,variable,0,1,0,NA,0,0,0,0,82,NA,NA,dioecism,external,nonguarders,NA,none
Beloniformes,Belonidae,Strongylura,Strongylura leiura,20.313,elongated,NA,100,0,NA,NA,NA,0,0,hunting macrofauna (predator),0,0,1,NA,0,0,1,1,70,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Beloniformes,Belonidae,Strongylura,Strongylura marina,26.406,elongated,NA,111,0,2340,NA,NA,1,0,hunting macrofauna (predator),0,1,0,3,0,0,0,1,54,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Beloniformes,Belonidae,Strongylura,Strongylura notata,18.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beloniformes,Belonidae,Strongylura,Strongylura strongylura,20.808,elongated,NA,NA,10,NA,NA,NA,0,0,hunting macrofauna (predator),1,1,1,NA,0,0,0,1,NA,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Beloniformes,Belonidae,Strongylura,Strongylura timucu,18.279,elongated,NA,61,1,NA,NA,NA,0,0,hunting macrofauna (predator),1,1,1,4.46,0,0,1,1,NA,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Anguilliformes,Muraenidae,Strophidon,Strophidon sathete,7.73333,eel-like,NA,400,0,NA,NA,NA,1,0,hunting macrofauna (predator),0,1,0,NA,0,1,1,1,53,23,NA,NA,NA,NA,NA,NA
Siluriformes,Loricariidae,Sturisoma,Sturisoma nigrirostrum,NA,elongated,NA,NA,NA,NA,freshwater,NA,0,0,NA,0,0,0,NA,0,0,0,0,NA,25,NA,dioecism,external,guarders,clutch tenders,NA
Characiformes,Characidae,Stygichthys,Stygichthys typhlops,15.412,NA,NA,NA,NA,NA,freshwater,NA,0,0,NA,0,0,0,NA,0,0,0,0,4,NA,NA,dioecism,external,nonguarders,brood hiders,NA
Stylephoriformes,Stylephoridae,Stylephorus,Stylephorus chordatus,21,eel-like,NA,NA,300,NA,saltwater,NA,0,0,variable,0,1,0,NA,0,0,0,0,82,NA,NA,NA,NA,NA,NA,NA
Tetraodontiformes,Balistidae,Sufflamen,Sufflamen bursa,20.926,short and / or deep,NA,25,3,NA,saltwater,NA,0,0,variable,0,1,0,2.91,0,0,1,0,66,NA,NA,dioecism,external,guarders,nesters,NA
Tetraodontiformes,Balistidae,Sufflamen,Sufflamen chrysopterum,14.686,short and / or deep,NA,30,1,NA,saltwater,NA,0,0,variable,0,1,0,NA,0,0,1,1,66,NA,NA,dioecism,external,guarders,nesters,maternal
Tetraodontiformes,Balistidae,Sufflamen,Sufflamen fraenatum,5.3,short and / or deep,NA,38,8,NA,saltwater,NA,0,0,variable,0,1,0,3.73,0,0,1,0,62,NA,NA,dioecism,external,guarders,nesters,NA
Scorpaeniformes,Platycephalidae,Suggrundus,Suggrundus macracanthus,9.95,elongated,NA,26,NA,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,1,0,0,NA,NA,NA,dioecism,external,nonguarders,NA,none
Scorpaeniformes,Platycephalidae,Sunagocia,Sunagocia arenicola,14.65,elongated,NA,37,1,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,NA,NA,NA,dioecism,external,nonguarders,NA,none
Scorpaeniformes,Platycephalidae,Sunagocia,Sunagocia otaitensis,17.4925,elongated,NA,30,1,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,1,1,1,54,NA,NA,dioecism,external,nonguarders,NA,none
Cypriniformes,Cyprinidae,Sundadanio,Sundadanio axelrodi,NA,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA
Perciformes,Serranidae,Suttonia,Suttonia lineata,NA,elongated,NA,NA,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,superior,NA,NA,NA,NA,NA
Pleuronectiformes,Paralichthyidae,Syacium,Syacium micrurum,13.8894,fusiform / normal,NA,40,NA,500,saltwater,NA,0,0,hunting macrofauna (predator),1,1,0,NA,0,0,0,0,53,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Pleuronectiformes,Paralichthyidae,Syacium,Syacium ovale,12.125,short and / or deep,NA,23,10,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,50,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Pleuronectiformes,Paralichthyidae,Syacium,Syacium papillosum,18.7175,short and / or deep,NA,30,10,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,0,0,3.59,0,0,0,0,71,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Myctophiformes,Myctophidae,Symbolophorus,Symbolophorus barnardi,NA,elongated,NA,NA,100,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Myctophiformes,Myctophidae,Symbolophorus,Symbolophorus boops,34.383,elongated,NA,16,0,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA
Myctophiformes,Myctophidae,Symbolophorus,Symbolophorus evermanni,23.323,elongated,NA,NA,100,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,NA,NA,NA,dioecism,external,nonguarders,NA,NA
Myctophiformes,Myctophidae,Symbolophorus,Symbolophorus reversus,NA,elongated,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA
Myctophiformes,Myctophidae,Symbolophorus,Symbolophorus veranyi,42.933,fusiform / normal,NA,NA,0,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,81,NA,NA,NA,NA,NA,NA,NA
Labriformes,Labridae,Symphodus,Symphodus bailloni,39.42,fusiform / normal,NA,NA,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,guarders,nesters,paternal
Labriformes,Labridae,Symphodus,Symphodus cinereus,NA,fusiform / normal,6,16,NA,NA,NA,1,0,0,hunting macrofauna (predator),1,1,0,3.54,0,0,0,1,15,NA,NA,dioecism,external,guarders,nesters,paternal
Labriformes,Labridae,Symphodus,Symphodus doderleini,NA,fusiform / normal,NA,NA,2,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,16,NA,NA,dioecism,external,guarders,nesters,paternal
Labriformes,Labridae,Symphodus,Symphodus mediterraneus,NA,fusiform / normal,8,NA,1,NA,saltwater,2,0,0,hunting macrofauna (predator),0,1,0,3.23,0,0,0,0,13,NA,NA,dioecism,external,guarders,nesters,paternal
Labriformes,Labridae,Symphodus,Symphodus melops,57.3117,fusiform / normal,9,NA,NA,NA,saltwater,3,0,0,hunting macrofauna (predator),1,1,0,3.38,0,0,0,1,35,NA,terminal,protogyny,external,guarders,nesters,paternal
Labriformes,Labridae,Symphodus,Symphodus ocellatus,NA,fusiform / normal,5,NA,1,NA,saltwater,1,0,0,variable,0,1,0,3.48,0,0,0,0,17,NA,NA,protogyny,external,guarders,nesters,paternal
Labriformes,Labridae,Symphodus,Symphodus roissali,NA,fusiform / normal,8,NA,1,NA,NA,1,0,0,hunting macrofauna (predator),1,1,0,NA,0,0,0,1,18,NA,NA,dioecism,external,guarders,nesters,paternal
Labriformes,Labridae,Symphodus,Symphodus tinca,NA,fusiform / normal,15,NA,1,NA,NA,2,0,0,hunting macrofauna (predator),0,1,0,3.25,0,0,0,1,23,NA,NA,protogyny,external,guarders,nesters,paternal
Perciformes,Lutjanidae,Symphorichthys,Symphorichthys spilurus,14.246,fusiform / normal,NA,60,5,NA,saltwater,NA,0,0,hunting macrofauna (predator),1,1,0,NA,0,0,1,0,62,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Perciformes,Lutjanidae,Symphorus,Symphorus nematophorus,8.75,fusiform / normal,NA,NA,20,13200,saltwater,NA,0,0,hunting macrofauna (predator),1,1,0,4.11,0,0,1,0,58,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus arawak,16.8021,short and / or deep,NA,5.1,3,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus atricauda,33.1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus callopterus,0.8,short and / or deep,NA,NA,18,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus chabanaudi,0.8,short and / or deep,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus civitatium,18.633,short and / or deep,NA,17,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus diomedeanus,41.618,short and / or deep,NA,22,6,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,76,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus fasciolaris,13.2312,short and / or deep,NA,24.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus ginsburgi,25.058,short and / or deep,NA,NA,103,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus nigrescens,31.8164,fusiform / normal,NA,NA,20,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,3.5,0,0,0,0,62,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus ommaspilus,12.1488,short and / or deep,NA,NA,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus plagiusa,29.5,short and / or deep,NA,21,0,NA,NA,NA,0,0,hunting macrofauna (predator),1,0,1,NA,0,1,0,1,30,NA,NA,dioecism,external,nonguarders,NA,none
Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus tessellatus,37.5333,fusiform / normal,NA,NA,1,NA,NA,NA,0,0,hunting macrofauna (predator),0,0,1,3.57,0,0,0,0,65,NA,NA,dioecism,external,nonguarders,NA,none
Perciformes,Symphysanodontidae,Symphysanodon,Symphysanodon berryi,20.222,elongated,NA,29.6,101,202.2,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perciformes,Symphysanodontidae,Symphysanodon,Symphysanodon xanthopterygion,8.8,fusiform / normal,NA,NA,150,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Perciformes,Acropomatidae,Synagrops,Synagrops japonicus,35.3335,fusiform / normal,NA,NA,50,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,1,0,0,59,NA,superior,NA,NA,NA,NA,NA
Perciformes,Acropomatidae,Synagrops,Synagrops philippinensis,NA,fusiform / normal,NA,13,186,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,1,0,0,65,NA,NA,NA,NA,NA,NA,NA
Scorpaeniformes,Scorpaenidae,Synanceia,Synanceia verrucosa,20.119,fusiform / normal,NA,NA,0,2400,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,1,1,0,60,NA,NA,NA,NA,NA,NA,NA
Anguilliformes,Synaphobranchidae,Synaphobranchus,Synaphobranchus affinis,31.9552,eel-like,NA,160,290,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,3.299999952,NA,NA,NA,NA,NA,NA
Anguilliformes,Synaphobranchidae,Synaphobranchus,Synaphobranchus brevidorsalis,50.229,eel-like,NA,111,900,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,2.400000095,NA,NA,NA,NA,NA,NA
Anguilliformes,Synaphobranchidae,Synaphobranchus,Synaphobranchus kaupii,24.4,eel-like,NA,100,120,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,4.09,0,1,0,0,109,-1.100000024,NA,NA,NA,NA,NA,NA
Pleuronectiformes,Soleidae,Synaptura,Synaptura marginata,30.3705,short and / or deep,NA,50,1,NA,NA,NA,0,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,0,NA,NA,NA,dioecism,external,nonguarders,NA,none
Synbranchiformes,Synbranchidae,Synbranchus,Synbranchus marmoratus,22.6326,eel-like,NA,150,NA,NA,NA,NA,1,0,NA,0,0,0,NA,0,0,0,0,NA,22,NA,protogyny,external,NA,NA,NA
Callionymiformes,Callionymidae,Synchiropus,Synchiropus agassizii,42.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callionymiformes,Callionymidae,Synchiropus,Synchiropus atrilabiatus,0.8,elongated,NA,NA,12,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,NA,NA,NA,dioecism,external,nonguarders,NA,none
Callionymiformes,Callionymidae,Synchiropus,Synchiropus marmoratus,22.835,fusiform / normal,NA,11,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,1,NA,NA,NA,dioecism,external,nonguarders,NA,none
Callionymiformes,Callionymidae,Synchiropus,Synchiropus monacanthus,29.917,fusiform / normal,NA,11,175,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,nonguarders,NA,none
Callionymiformes,Callionymidae,Synchiropus,Synchiropus ocellatus,14.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callionymiformes,Callionymidae,Synchiropus,Synchiropus phaeton,NA,fusiform / normal,NA,12,80,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,0,49,NA,NA,dioecism,external,nonguarders,NA,none
Callionymiformes,Callionymidae,Synchiropus,Synchiropus picturatus,14.246,fusiform / normal,NA,7,0,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,42,NA,NA,dioecism,external,nonguarders,NA,none
Callionymiformes,Callionymidae,Synchiropus,Synchiropus postulus,30.333,fusiform / normal,NA,2.6,0,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,nonguarders,NA,none
Callionymiformes,Callionymidae,Synchiropus,Synchiropus splendidus,6.079,fusiform / normal,NA,7,1,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,1,1,NA,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Callionymiformes,Callionymidae,Synchiropus,Synchiropus stellatus,4.6858,fusiform / normal,NA,7.5,5,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,dioecism,external,nonguarders,NA,none
Scorpaeniformes,Cottidae,Synchirus,Synchirus gilli,48.533,elongated,NA,7,NA,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,27,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Botiidae,Syncrossus,Syncrossus berdmorei,24.14,elongated,NA,NA,NA,NA,freshwater,NA,1,0,NA,0,0,0,NA,0,0,0,0,NA,22,NA,NA,NA,nonguarders,NA,NA
Syngnathiformes,Syngnathidae,Syngnathoides,Syngnathoides biaculeatus,22.76,eel-like,NA,29,0,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,0,1,3.6,0,0,1,1,64,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus abaster,NA,eel-like,NA,21,0,NA,NA,NA,0,0,selective plankton feeding,0,0,0,NA,0,0,0,1,15,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus acus,22.9,eel-like,NA,50,0,NA,NA,NA,0,0,hunting macrofauna (predator),0,1,0,3.33,0,0,0,1,106,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus caribbaeus,16.802,eel-like,NA,22.5,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus floridae,21.475,eel-like,NA,26,NA,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,32,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus fuscus,42.1335,eel-like,NA,33,5,NA,NA,NA,0,0,hunting macrofauna (predator),0,0,0,3.22,0,0,0,1,24,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus louisianae,21.4975,eel-like,NA,38,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus pelagicus,18.269,eel-like,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus rostellatus,53.818,eel-like,NA,17,0,NA,NA,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,1,18,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus schlegeli,23.035,eel-like,NA,30,NA,NA,NA,NA,0,0,hunting macrofauna (predator),0,1,0,3.06,0,0,0,1,NA,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus scovelli,24.488,eel-like,3,NA,0,NA,NA,NA,1,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,1,NA,NA,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus typhle,58.83365,eel-like,NA,35,1,NA,NA,NA,0,0,selective plankton feeding,0,0,0,4.31,0,0,0,1,41,8,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,paternal
Siluriformes,Mochokidae,Synodontis,Synodontis aff. laessoei,10.6405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siluriformes,Mochokidae,Synodontis,Synodontis alberti,NA,elongated,NA,20.3,NA,NA,freshwater,NA,1,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,0,13,23,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Siluriformes,Mochokidae,Synodontis,Synodontis albolineatus,NA,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Siluriformes,Mochokidae,Synodontis,Synodontis angelicus,15.5531,elongated,NA,55,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,24,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Siluriformes,Mochokidae,Synodontis,Synodontis annectens,NA,NA,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Siluriformes,Mochokidae,Synodontis,Synodontis batesii,NA,elongated,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Siluriformes,Mochokidae,Synodontis,Synodontis caudalis,4.281,elongated,NA,20.4,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Siluriformes,Mochokidae,Synodontis,Synodontis centralis,NA,NA,NA,13.5,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
